,artist_name,track_name,popularity,duration_s,key,mode,tempo,valence,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,music_genre
3249,The Originals,"Baby, I'm For Real",45.0,201.867,F,Major,150.17,0.377,0.634,0.341,0.263,0.0,0.121,-12.011,0.0288,Blues
3250,Spirit,The Other Song,37.0,330.0,F#,Minor,79.14,0.371,0.347,0.406,0.411,0.00122,0.362,-9.148,0.0748,Blues
3251,Left Lane Cruiser,The Waltz,28.0,328.093,C#,Major,122.177,0.0939,0.000166,0.364,0.747,1.87e-06,0.118,-5.743,0.0367,Blues
3252,The Dead Weather,Buzzkill(er),31.0,188.067,E,Minor,122.177,0.569,0.00503,0.577,0.872,7.35e-05,0.204,-7.059,0.0721,Blues
3253,Fats Domino,I'm Gonna Be A Wheel Someday - Remastered,25.0,123.307,D#,Major,113.15,0.96,0.664,0.708,0.7,4.27e-06,0.115,-7.592,0.0461,Blues
3254,Louis Prima,I Wan'na Be Like You (The Monkey Song),44.0,279.453,G,Minor,96.70700000000001,0.804,0.68,0.741,0.404,0.0001189999999999,0.299,-15.069,0.0974,Blues
3255,The Black Angels,Life Song,24.0,389.973,C,Minor,135.89,0.0794,0.121,0.311,0.718,0.0638,0.275,-3.407,0.0302,Blues
3256,Billie Holiday,My Man,36.0,178.733,D#,Major,100.334,0.649,0.918,0.783,0.198,1e-05,0.151,-13.578,0.083,Blues
3257,Howlin' Wolf,No Place To Go (You Gonna Wreck My Life),24.0,178.733,B,Minor,91.787,0.745,0.571,0.707,0.184,1.23e-05,0.175,-16.146,0.0362,Blues
3258,Soledad Brothers,Going Back To Memphis - Original Mix,28.0,261.453,F#,Minor,91.787,0.387,0.426,0.418,0.771,0.0127,0.296,-6.689,0.0544,Blues
3259,Albert King,Don't Lie To Me,20.0,537.227,C,Major,136.611,0.676,0.0327,0.508,0.88,0.0127,0.331,-6.754,0.118,Blues
3260,Deep Purple,Stormbringer,29.0,219.8,B,Minor,177.72799999999998,0.653,0.0131,0.338,0.831,8.08e-06,0.229,-11.448,0.0649,Blues
3261,Jerry Garcia,Grateful Dawg,27.0,219.8,C,Major,107.274,0.805,0.848,0.656,0.365,6.14e-05,0.102,-15.504,0.0433,Blues
3262,Stevie Ray Vaughan,"Letter to My Girlfriend - Live at Carnegie Hall, New York, NY - October 1984",33.0,188.533,C#,Major,122.709,0.797,0.4,0.433,0.899,6.14e-05,0.342,-6.227,0.0641,Blues
3263,empty_field,Hello Old Friend,21.0,213.28,G,Major,165.245,0.964,0.115,0.456,0.832,0.00902,0.342,-8.053,0.0344,Blues
3264,Billie Holiday,P.S. I Love You,45.0,151.88,F,Major,116.435,0.334,0.883,0.511,0.0709,0.0,0.104,-17.138,0.0519,Blues
3265,Little Feat,Roll Um Easy,42.0,151.88,E,Major,115.31700000000001,0.397,0.827,0.693,0.0845,1.84e-05,0.102,-16.456,0.042,Blues
3266,empty_field,Playin' Hideaway,30.0,293.747,G,Minor,131.994,0.118,0.000698,0.394,0.885,0.218,0.397,-4.689,0.0373,Blues
3267,Fats Domino,Ain't That A Shame,52.0,152.2,E,Major,122.89399999999999,0.942,0.767,0.486,0.501,7.6e-05,0.0679,-8.57,0.0326,Blues
3268,Keb' Mo',Dirty Low Down And Bad,30.0,186.84,B,Minor,108.23200000000001,0.654,0.309,0.804,0.492,3.01e-05,0.12,-9.631,0.0764,Blues
3269,Ruth Brown,Lucky Lips,31.0,129.6,A#,Major,161.01,0.965,0.67,0.651,0.478,0.0,0.189,-12.038,0.0494,Blues
3270,The Dead Weather,Rocking Horse,30.0,179.133,E,Minor,127.042,0.429,0.0652,0.558,0.784,0.00027,0.245,-6.694,0.0812,Blues
3271,Memphis Minnie,If You See My Rooster (Please Run Him Home),38.0,195.307,D#,Major,94.375,0.669,0.985,0.792,0.142,0.184,0.112,-16.024,0.0442,Blues
3272,Freddie King,Ain't No Sunshine,26.0,200.2,C,Minor,135.513,0.452,0.758,0.576,0.363,0.000147,0.0837,-14.487,0.0512,Blues
3273,The Sheepdogs,Let It Roll,28.0,222.21,B,Major,133.783,0.816,0.0699,0.547,0.602,0.0202,0.146,-7.65,0.0252,Blues
3274,Chuck Berry,I'm A Rocker,37.0,275.44,D,Major,161.22899999999998,0.954,0.727,0.608,0.788,0.000995,0.179,-7.941,0.0411,Blues
3275,Guitar Shorty,We The People,27.0,260.2,C,Major,177.546,0.747,0.167,0.31,0.863,0.000956,0.093,-3.094,0.0401,Blues
3276,Quinn Golden,Bottoms Up!,23.0,243.4,F,Major,100.015,0.966,0.0467,0.839,0.756,0.0,0.093,-5.738,0.0472,Blues
3277,Eric Clapton,"Wonderful Tonight - Live at Staples Center, Los Angeles, CA, 8/18 - 19/2001",32.0,402.333,G,Major,93.029,0.307,0.35,0.427,0.422,0.089,0.142,-10.343,0.0279999999999999,Blues
3278,Levon Helm,Toast to Freedom - Long Version,33.0,374.508,E,Major,101.919,0.577,0.16,0.592,0.661,0.0,0.142,-6.81,0.0296,Blues
3279,Kenny Wayne Shepherd,Lay It On Down,27.0,254.867,G,Major,122.99700000000001,0.393,0.229,0.677,0.52,4.03e-06,0.13,-6.253,0.0274,Blues
3280,Al Green,So You're Leaving,39.0,175.929,C,Major,95.014,0.793,0.371,0.685,0.72,0.000708,0.0619,-6.3,0.0573,Blues
3281,The Wood Brothers,Loaded,35.0,229.253,E,Major,61.528,0.2,0.55,0.583,0.359,0.00528,0.126,-9.024,0.0289999999999999,Blues
3282,Otis Redding,That's How Strong My Love Is,53.0,144.373,D#,Minor,130.602,0.682,0.757,0.473,0.421,0.0,0.145,-10.234,0.0558,Blues
3283,The Byrds,Eight Miles High,53.0,317.733,A,Major,130.602,0.37,0.21,0.364,0.768,0.136,0.503,-10.492,0.0757,Blues
3285,Phish,Maze,23.0,493.733,G,Major,122.08,0.808,0.138,0.482,0.681,0.514,0.0849,-10.585,0.0888,Blues
3286,The Who,The Rock,27.0,397.44,G#,Major,122.08,0.216,0.0677,0.546,0.698,0.36,0.129,-9.758,0.0387,Blues
3287,UFO,Space Child - 2007 Remaster,41.0,241.533,D,Major,127.619,0.631,0.0167,0.461,0.493,0.0176,0.0726,-7.012,0.0357,Blues
3288,Jonny Lang,A Quitter Never Wins,32.0,356.427,A,Major,160.11,0.655,0.17,0.544,0.663,0.0239,0.373,-8.429,0.0439,Blues
3289,Joe Louis Walker,"It's You, Baby",26.0,206.467,E,Major,116.32799999999999,0.667,0.841,0.506,0.501,0.0502,0.25,-6.95,0.0667,Blues
3290,Peter Frampton,(I’m A) Road Runner - Live,31.0,280.978,E,Minor,116.32799999999999,0.512,0.0034799999999999,0.549,0.887,0.00221,0.162,-5.156,0.0499,Blues
3292,empty_field,Nowhere To Run,33.0,147.867,G,Major,134.333,0.963,0.502,0.737,0.524,0.69,0.162,-14.41,0.0352,Blues
3293,Cannonball Adderley,One For Daddy-O - Remastered,47.0,505.453,F,Minor,108.416,0.405,0.581,0.617,0.434,0.0,0.131,-7.257,0.031,Blues
3294,Buddy Guy,A Few Good Years,31.0,287.667,B,Minor,83.861,0.259,0.479,0.323,0.613,0.0254,0.122,-5.997,0.0471,Blues
3295,Eric Gales,Something's Gotta Give (feat. B. Slade),32.0,259.907,G#,Minor,177.02700000000002,0.925,0.176,0.404,0.727,1.07e-06,0.149,-6.641,0.209,Blues
3296,"Bobby ""Blue"" Bland",Kiss Me to the Music,20.0,272.307,G#,Minor,152.799,0.541,0.0483,0.576,0.311,2.47e-05,0.064,-16.864,0.0675,Blues
3297,empty_field,Mr. McTell Got the Blues - 2003 Remastered,31.0,137.693,A#,Major,113.96700000000001,0.527,0.913,0.614,0.136,3.01e-06,0.0891,-14.095,0.038,Blues
3298,The Impressions,We're A Winner,35.0,145.307,G,Major,100.23100000000001,0.783,0.489,0.552,0.764,0.000978,0.347,-10.439,0.0462,Blues
3299,Steve Miller Band,"Dance, Dance, Dance",39.0,139.16,G,Major,95.322,0.884,0.343,0.476,0.568,0.0,0.162,-11.047,0.0607,Blues
3300,Arthur Conley,This Love of Mine,0.0,204.547,F#,Major,131.127,0.251,0.567,0.517,0.139,1.18e-05,0.118,-19.194,0.0366,Blues
3301,Big Bill Broonzy,Get Back,29.0,184.28,G,Major,122.896,0.526,0.685,0.846,0.0995,0.0,0.113,-14.799,0.047,Blues
3302,Louis Prima,Pennies From Heaven - Remastered 1999,34.0,141.973,G#,Major,185.718,0.93,0.625,0.529,0.481,0.0,0.0803,-9.469,0.12,Blues
3303,Jorma Kaukonen,Serpent of Dreams - Late Show - Live,0.0,426.304,E,Minor,94.92299999999999,0.263,0.836,0.388,0.297,0.346,0.0833,-15.527,0.0315,Blues
3304,Robert Plant,Nothin',27.0,332.84,E,Minor,88.084,0.196,0.0465,0.397,0.508,0.346,0.0833,-9.997,0.0397,Blues
3305,Robert Johnson,Kind Hearted Woman Blues - Take 2,29.0,169.24,G#,Minor,88.084,0.325,0.962,0.625,0.174,0.000872,0.143,-14.375,0.0449,Blues
3306,Widespread Panic,Driving Song,37.0,509.373,D,Major,107.90700000000001,0.338,0.237,0.363,0.818,0.0592,0.0911,-7.86,0.0698,Blues
3307,Widespread Panic,Who Do You Belong To?,29.0,297.707,B,Minor,107.90700000000001,0.763,0.55,0.497,0.898,0.339,0.113,-9.173,0.0523,Blues
3308,The Raconteurs,Bored and Razed,54.0,215.498,D,Major,164.86700000000002,0.0753,0.000439,0.32,0.947,0.00945,0.113,-6.958,0.0292,Blues
3309,JD McPherson,Bossy,27.0,198.373,D,Major,104.113,0.851,0.203,0.693,0.875,0.000103,0.085,-4.825,0.0292,Blues
3310,The Who,Substitute,46.0,227.267,D,Major,135.78799999999998,0.751,0.265,0.374,0.879,3.44e-06,0.0719,-9.765,0.0397,Blues
3311,Wynonie Harris,Bloodshot Eyes,22.0,161.827,G#,Major,177.139,0.962,0.681,0.648,0.432,0.0,0.104,-9.896,0.0312,Blues
3312,empty_field,Parachute Heart,23.0,248.533,D,Major,123.926,0.775,0.0399,0.597,0.855,0.0004769999999999,0.156,-4.827,0.0312,Blues
3313,Santana,Black Magic Woman/Gypsy Queen,28.0,321.307,D,Minor,123.926,0.57,0.591,0.447,0.489,0.229,0.118,-13.672,0.0326,Blues
3314,Cage The Elephant,Back Against the Wall,54.0,228.32,C#,Major,110.337,0.533,0.000643,0.598,0.743,0.0,0.112,-6.163,0.0307,Blues
3315,Tedeschi Trucks Band,Idle Wind,29.0,309.973,A,Major,101.98299999999999,0.379,0.777,0.499,0.466,0.000996,0.149,-9.172,0.0281,Blues
3316,The Allman Brothers Band,"Done Somebody Wrong - Live At The Fillmore East, 1971",36.0,275.304,F,Major,145.408,0.638,0.319,0.49,0.622,0.0505,0.162,-9.982,0.0688,Blues
3317,Eagles Of Death Metal,Kiss the Devil,23.0,172.053,D,Major,116.863,0.311,0.38,0.557,0.964,0.00585,0.162,-4.902,0.057,Blues
3318,Anderson East,"Other Side of Love (From the Motion Picture ""Second Act"")",34.0,296.506,G,Major,74.895,0.36,0.487,0.325,0.551,0.000334,0.128,-7.591,0.0325,Blues
3319,The Marshall Tucker Band,In My Own Way,33.0,442.173,G,Major,143.622,0.675,0.00138,0.333,0.807,0.0371,0.289,-4.321,0.0324,Blues
3320,Ella Fitzgerald,I Still Feel The Same About You,32.0,198.76,F,Major,88.459,0.523,0.895,0.61,0.117,0.0,0.0959,-14.947,0.0423,Blues
3321,Aretha Franklin,Moon River,36.0,131.2,G,Major,93.98100000000001,0.74,0.847,0.465,0.431,0.0,0.36,-10.847,0.0304,Blues
3322,Jeff Beck,Scared For The Children,37.0,366.64,B,Minor,119.961,0.075,0.629,0.542,0.405,0.00357,0.0701,-8.092,0.0355,Blues
3323,Cage The Elephant,Instant Crush - Unpeeled,50.0,309.387,A#,Minor,113.774,0.732,0.00939,0.588,0.869,0.0,0.132,-5.304,0.0318,Blues
3324,The Arcs,Between the Devil and the Deep Blue Sea,39.0,190.373,C#,Major,74.68,0.521,0.384,0.53,0.543,0.000178,0.325,-9.005,0.0261,Blues
3325,Etta James,Stop the Wedding,36.0,166.661,A#,Major,173.06400000000002,0.665,0.85,0.416,0.353,0.000178,0.287,-9.482,0.04,Blues
3327,Thin Lizzy,Cold Sweat,28.0,186.573,B,Major,85.45,0.353,0.000147,0.364,0.727,0.693,0.18,-15.566,0.0666,Blues
3328,The Vines,Outtathaway,43.0,182.907,G,Major,186.172,0.594,0.00018,0.505,0.948,0.00313,0.128,-4.724,0.0659,Blues
3329,Black Oak Arkansas,Hot And Nasty,28.0,175.587,A,Major,186.172,0.921,0.0118,0.353,0.747,0.00188,0.0583,-9.155,0.0481,Blues
3330,Widespread Panic,C. Brown,22.0,355.547,G,Major,120.97,0.726,0.00656,0.431,0.723,0.000193,0.149,-8.101,0.0271,Blues
3331,Shovels & Rope,Hammer,28.0,255.083,C,Major,99.85,0.409,0.234,0.285,0.743,0.0,0.111,-7.527,0.0525,Blues
3332,Otis Redding,Fa-Fa-Fa-Fa-Fa (Sad Song),40.0,166.093,A#,Major,97.97200000000001,0.882,0.468,0.751,0.364,0.00418,0.186,-11.987,0.0308,Blues
3333,The Blues Brothers,Shot Gun Blues - Live Version,30.0,322.267,D#,Major,168.74200000000002,0.641,0.549,0.391,0.665,0.00501,0.269,-7.827,0.127,Blues
3334,Anderson East,Cabinet Door,27.0,261.533,E,Major,116.915,0.257,0.963,0.426,0.222,0.00187,0.269,-11.68,0.0426,Blues
3335,Left Lane Cruiser,Still Rollin,26.0,210.907,F,Minor,162.721,0.511,0.000669,0.363,0.888,0.0643,0.0592,-6.327,0.0616,Blues
3336,Dead Moon,It's O.K.,30.0,215.507,C,Major,162.721,0.381,0.767,0.41,0.808,0.0,0.312,-5.331,0.13,Blues
3337,Mott The Hoople,All the Way from Memphis,41.0,302.56,C#,Major,137.127,0.558,0.0427,0.522,0.833,0.00454,0.605,-8.688,0.0401,Blues
3338,The Who,"See Me, Feel Me - Single Version",32.0,216.596,C,Major,142.165,0.0759,0.0914,0.375,0.336,0.0,0.077,-10.513,0.0308,Blues
3339,Wolfmother,Dimension,42.0,261.427,B,Minor,142.165,0.613,0.0186,0.484,0.749,0.0099,0.436,-4.17,0.0327,Blues
3340,The White Stripes,Lafayette Blues,32.0,135.8,E,Major,126.417,0.393,0.274,0.34,0.911,0.0459,0.412,-5.256,0.167,Blues
3341,Three Dog Night,Celebrate - Single Version,29.0,181.373,D,Major,95.824,0.328,0.0563,0.269,0.696,1.79e-05,0.105,-7.377,0.0345,Blues
3342,Shovels & Rope,Keeper,30.0,222.333,A,Major,81.443,0.637,0.0191,0.555,0.814,0.0,0.189,-5.501,0.0801,Blues
3343,B.B. King,Never Trust A Woman,28.0,156.307,D#,Major,134.13299999999998,0.716,0.458,0.561,0.469,0.0,0.124,-8.311,0.0864,Blues
3344,Santana,Oye Este Mi Canto,45.0,358.667,B,Minor,146.178,0.89,0.0461,0.512,0.819,0.00015,0.151,-3.47,0.0594,Blues
3345,Corey Harris,Keep Your Lamp Trimmed And Burning,34.0,174.533,E,Major,112.76,0.333,0.979,0.646,0.0443,0.000179,0.107,-20.977,0.0415,Blues
3346,empty_field,Hi-De-Ho,35.0,263.8,C,Major,112.76,0.425,0.693,0.371,0.252,5.64e-05,0.162,-14.479,0.0379,Blues
3347,Tab Benoit,Whiskey Store,18.0,210.8,G,Minor,70.42399999999999,0.56,0.581,0.523,0.614,0.0113,0.112,-5.261,0.0292,Blues
3348,The Black Keys,I'll Be Your Man,41.0,140.933,A,Major,120.086,0.712,0.43,0.597,0.729,0.000281,0.167,-3.35,0.0327,Blues
3349,Johnnie Taylor,Don't Make Me Late,24.0,256.667,C,Major,111.78399999999999,0.454,0.187,0.711,0.609,8.32e-05,0.202,-8.468,0.0345,Blues
3350,The Who,5:15,37.0,300.387,C,Major,101.166,0.528,0.0241,0.432,0.853,0.0815,0.557,-6.659,0.0398,Blues
3351,empty_field,Hatfield,26.0,409.227,E,Minor,101.166,0.531,0.0209,0.446,0.669,0.0233,0.0869,-9.375,0.0288,Blues
3352,Blues Saraceno,Kicking and Screaming,30.0,215.957,G,Major,94.99700000000001,0.557,0.000658,0.546,0.847,0.0171,0.0848,-6.927,0.0524,Blues
3353,Eric Gales,Carry Yourself,42.0,323.427,G,Minor,85.962,0.778,0.736,0.675,0.575,0.0171,0.119,-4.896,0.0303,Blues
3354,Chuck Berry,You Can't Catch Me - Single Version,30.0,213.56,G#,Major,122.537,0.885,0.816,0.816,0.701,1.67e-05,0.0656,-11.097,0.0564,Blues
3356,Morphine,Thursday,36.0,206.2,E,Minor,140.795,0.658,0.0488,0.354,0.748,0.664,0.425,-12.082,0.0807,Blues
3357,Lee Dorsey,Ya Ya,40.0,146.053,F,Major,140.795,0.887,0.607,0.758,0.557,0.000218,0.193,-10.106,0.0453,Blues
3358,Tucka,"Move Something (Remix, Pt. 2)",24.0,282.707,G,Major,87.37700000000001,0.728,0.0209,0.809,0.61,0.0,0.0789,-6.735,0.208,Blues
3359,Tony Spinner,Walkin' The Dawg,42.0,224.64,C#,Major,87.37700000000001,0.845,0.0132,0.626,0.923,0.000771,0.0331,-4.448,0.0474,Blues
3360,empty_field,Rolling In The Deep - Recorded At Spotify Studios NYC,59.0,237.653,B,Minor,104.986,0.323,0.0057,0.615,0.487,0.00299,0.0995,-10.089,0.0269,Blues
3361,The Magpie Salute,Omission,32.0,181.747,C,Minor,164.033,0.79,0.000117,0.334,0.952,0.000362,0.0725,-4.835,0.128,Blues
3362,Lynyrd Skynyrd,Trust,28.0,266.04,D,Major,97.001,0.88,0.301,0.726,0.623,8.93e-05,0.353,-10.189,0.0408,Blues
3363,Free,Walk In My Shadow,34.0,210.427,C,Minor,93.78,0.909,0.106,0.541,0.547,0.00104,0.269,-10.068,0.0255,Blues
3364,The Heavy,Oh No! Not You Again!,26.0,118.44,D,Major,161.708,0.529,0.00232,0.406,0.984,0.517,0.0951,-2.89,0.131,Blues
3365,The Shirelles,Mama Said,48.0,195.933,G#,Minor,140.558,0.829,0.704,0.604,0.591,0.0,0.47,-6.874,0.0614,Blues
3366,Nina Simone,"No Woman, No Cry - Outtake",40.0,195.933,A,Major,167.42,0.703,0.472,0.607,0.381,2.43e-05,0.105,-10.821,0.0735,Blues
3367,Steely Dan,Change Of The Guard,42.0,219.707,C#,Major,118.60600000000001,0.746,0.222,0.705,0.667,0.000126,0.0654,-10.566,0.0279999999999999,Blues
3368,Joe Bonamassa,Black Lung Heartache,37.0,254.133,C,Major,87.994,0.338,0.0947,0.598,0.763,0.00764,0.356,-6.629,0.0249,Blues
3369,Eric Clapton,Milkcow's Calf Blues,35.0,199.133,F,Minor,168.97400000000002,0.784,0.262,0.458,0.758,0.000504,0.18,-6.193,0.0286,Blues
3370,Joanne Shaw Taylor,Dyin' to Know,31.0,179.76,A,Major,140.017,0.528,0.00829,0.538,0.79,0.261,0.131,-6.864,0.0383,Blues
3371,The Guess Who,Smoke Big Factory - Remastered,32.0,239.147,E,Major,172.812,0.721,0.453,0.373,0.467,0.261,0.258,-12.842,0.0275,Blues
3372,Taj Mahal,Leaving Trunk,50.0,289.56,D#,Minor,174.11,0.948,0.195,0.542,0.502,0.00812,0.174,-10.607,0.0515,Blues
3373,The Steepwater Band,Remember the Taker,39.0,370.547,A,Minor,144.25799999999998,0.209,0.000499,0.493,0.719,0.0347,0.0802,-5.2,0.0304,Blues
3374,Clarence Carter,Willie and Laura Mae Jones,28.0,261.627,A#,Minor,83.68700000000001,0.767,0.615,0.615,0.525,0.0,0.491,-12.729,0.196,Blues
3375,Santana,I'll Be Waiting,29.0,317.067,A,Minor,117.45100000000001,0.74,0.323,0.67,0.508,0.0221,0.0874,-11.58,0.0281,Blues
3376,Ella Fitzgerald,Angel Eyes,26.0,201.8,A,Minor,98.941,0.131,0.991,0.334,0.0115,0.000212,0.0791,-21.169,0.0409999999999999,Blues
3377,The Derek Trucks Band,Our Love,23.0,318.747,F,Major,95.02600000000001,0.343,0.143,0.532,0.669,0.000134,0.0985,-6.658,0.0281,Blues
3378,"Crosby, Stills, Nash & Young",Helpless - 2017 Remaster,36.0,218.093,D,Major,116.012,0.417,0.546,0.504,0.292,7.77e-05,0.263,-13.176,0.0328,Blues
3379,Cage The Elephant,Shake Me Down,58.0,211.373,A,Major,105.11,0.132,0.00463,0.457,0.613,0.000441,0.0711,-5.756,0.0295,Blues
3380,The Black Angels,Entrance Song,43.0,218.56,C,Major,113.213,0.151,0.000333,0.305,0.791,0.381,0.343,-5.226,0.0426,Blues
3381,Climax Blues Band,I Love You,45.0,245.452,A#,Major,131.792,0.239,0.608,0.559,0.446,0.000131,0.0902,-8.805,0.0349,Blues
3382,Kenny Wayne Shepherd,She's $$$,22.0,247.227,G,Major,181.398,0.729,0.0133,0.313,0.899,0.00011,0.263,-4.855,0.124,Blues
3383,Shirley & Lee,The Flirt,28.0,119.72,C,Major,154.453,0.895,0.475,0.69,0.399,0.0,0.0805,-10.77,0.0755,Blues
3385,Kenny Wayne Shepherd,True Lies,50.0,348.04,A,Major,173.18599999999998,0.7,0.00032,0.367,0.769,0.628,0.0631,-7.258,0.0317,Blues
3386,Billie Holiday,I Must Have That Man (with Teddy Wilson & His Orchestra),35.0,277.253,C#,Major,91.475,0.474,0.837,0.715,0.159,0.0,0.0775,-13.74,0.0532,Blues
3387,Jimi Hendrix,"Rainy Day, Dream Away - Demo",32.0,277.253,C,Major,88.462,0.535,0.00475,0.563,0.739,9.58e-05,0.0902,-9.401,0.0562,Blues
3388,Cream,I Feel Free,55.0,173.267,B,Minor,88.462,0.49,0.169,0.397,0.423,9.58e-05,0.0957,-14.027,0.0278,Blues
3389,Robin Trower,Tide of Confusion,37.0,227.587,F,Minor,101.25299999999999,0.44,0.0461,0.616,0.712,5.62e-05,0.338,-8.704,0.0285,Blues
3391,Ray Charles,I Got a Woman (Single Version),35.0,171.187,A,Major,198.773,0.654,0.8,0.606,0.407,0.0,0.232,-9.128,0.243,Blues
3392,Eagles Of Death Metal,Stuck in the Metal,31.0,198.32,A,Minor,126.16,0.602,0.281,0.694,0.982,0.0,0.156,-4.013,0.137,Blues
3393,The Black Crowes,Sister Luck,39.0,313.24,F,Major,139.072,0.439,0.0191,0.526,0.609,0.0016699999999999,0.107,-6.098,0.0269,Blues
3394,Smokin' Joe Kubek,Don't Lose My Number,22.0,213.587,A,Major,102.104,0.85,0.0146,0.48,0.841,0.000247,0.326,-2.998,0.0409,Blues
3395,Albert King,Travelin' Man,34.0,171.2,G,Major,102.104,0.886,0.256,0.663,0.618,0.0053,0.0586,-11.846,0.132,Blues
3397,Blackfoot,I Got a Line on You,27.0,199.6,E,Major,125.62200000000001,0.955,0.0614,0.516,0.738,7.71e-05,0.626,-12.262,0.0425,Blues
3399,Jack White,Jack White on 'What's Yours is Mine',26.0,37.204,B,Minor,98.834,0.579,0.707,0.59,0.0557,0.0,0.19,-8.99,0.0461,Blues
3400,The Black Keys,Just a Little Heat,39.0,221.293,G,Major,119.501,0.438,0.801,0.309,0.595,0.0266,0.371,-8.99,0.0461,Blues
3401,New York Dolls,Lonely Planet Boy,33.0,265.933,D,Major,119.501,0.589,0.159,0.472,0.518,0.115,0.0926,-14.745,0.0356,Blues
3402,Keb' Mo',The Whole Enchilada,27.0,265.933,F#,Minor,81.02,0.803,0.566,0.756,0.538,7.29e-06,0.13,-7.663,0.0362,Blues
3403,James Carr,Pouring Water on a Drowning Man,38.0,159.653,C,Major,111.23700000000001,0.663,0.211,0.656,0.6,0.0,0.0936,-7.818,0.0393,Blues
3404,The Platters,The Great Pretender,58.0,160.667,G,Major,115.71,0.531,0.943,0.425,0.401,3.44e-06,0.072,-9.427,0.0315,Blues
3405,Jimi Hendrix,Purple Haze,68.0,170.813,D,Major,108.9,0.486,0.0087599999999999,0.533,0.905,0.578,0.0698,-5.27,0.0754,Blues
3406,The Black Keys,Hold Me in Your Arms,36.0,199.707,D,Major,113.85700000000001,0.236,0.103,0.223,0.958,0.144,0.277,-4.738,0.136,Blues
3407,Lynyrd Skynyrd,Born to Run,34.0,444.373,C,Major,151.97299999999998,0.602,0.0703,0.366,0.713,0.144,0.198,-7.019,0.0365,Blues
3408,Little Feat,Lafayette Railroad,25.0,216.227,D,Major,119.09200000000001,0.467,0.566,0.677,0.14,0.0,0.0909,-21.661,0.0435,Blues
3409,Jimmy Reed,Take Out Some Insurance,22.0,143.332,A,Major,138.082,0.57,0.702,0.749,0.285,0.0,0.123,-14.419,0.052,Blues
3410,Beth Hart,Addicted,29.0,220.262,A,Minor,138.082,0.784,0.0070799999999999,0.586,0.757,6.76e-05,0.174,-7.08,0.0448,Blues
3411,Eric Clapton,Blues Before Sunrise,30.0,182.173,C#,Major,100.419,0.686,0.155,0.545,0.724,0.00288,0.0976,-6.51,0.0295,Blues
3412,Queens of the Stone Age,Broken Box,31.0,182.173,D,Major,131.94,0.454,0.238,0.529,0.975,0.278,0.0734,-2.442,0.121,Blues
3413,Jack White,Connected By Love,37.0,279.067,D,Major,182.541,0.469,0.358,0.425,0.666,0.000445,0.135,-6.835,0.177,Blues
3414,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2007 Remaster; Single Edit",23.0,279.067,D,Minor,93.721,0.642,0.327,0.564,0.543,0.0004309999999999,0.36,-9.011,0.0379,Blues
3415,The Dirtbombs,Chains of Love,31.0,141.08,D,Minor,150.855,0.49,0.0943,0.495,0.94,0.0,0.36,-3.053,0.0482,Blues
3417,Eric Clapton,Presence of the Lord - Live from Madison Square Garden,27.0,323.787,C,Major,122.93799999999999,0.462,0.269,0.376,0.67,0.709,0.0972,-6.602,0.0366,Blues
3418,Canned Heat,Poor Moon - Bonus Track,43.0,206.133,C#,Major,141.192,0.423,0.645,0.566,0.295,0.0,0.0972,-14.522,0.0432,Blues
3419,Johnny Winter,Highway 61 Revisited,31.0,306.707,D,Major,106.51299999999999,0.367,0.000273,0.361,0.598,0.0757,0.252,-7.631,0.0322,Blues
3420,Black Pistol Fire,Where You Been Before,35.0,229.785,A,Major,106.51299999999999,0.2,0.000674,0.371,0.944,0.015,0.0416,-5.655,0.128,Blues
3422,Tinsley Ellis,Saving Grace,28.0,528.653,G,Major,128.866,0.251,0.267,0.437,0.585,0.381,0.379,-5.653,0.0309,Blues
3423,Phish,Funky Bitch,26.0,359.853,C,Major,107.036,0.529,0.00587,0.495,0.952,0.19,0.0773,-6.895,0.0569,Blues
3424,Eric Clapton,No Alibis,40.0,338.84,D,Major,78.805,0.568,0.293,0.605,0.707,0.0,0.0773,-8.933,0.0298,Blues
3425,Fantastic Negrito,The Duffler,37.0,219.454,F,Minor,172.041,0.517,0.00456,0.485,0.716,0.026,0.214,-7.646,0.147,Blues
3426,Cream,SWLABR,43.0,151.56,E,Minor,95.719,0.871,0.353,0.57,0.507,0.0,0.205,-11.103,0.0397,Blues
3427,Steve Miller Band,Going To The Country,31.0,223.667,G,Major,95.719,0.656,0.000322,0.327,0.706,0.00935,0.318,-9.053,0.0294,Blues
3428,Bad Company,Movin' On - 2015 Remaster,37.0,201.547,C,Major,117.618,0.908,0.528,0.636,0.818,0.0938,0.162,-8.939,0.0354,Blues
3429,Blue Öyster Cult,Golden Age of Leather,31.0,352.08,G,Major,167.595,0.345,0.0127,0.296,0.7,0.000101,0.0577,-10.38,0.049,Blues
3430,The Deadly Snakes,Playboys,30.0,167.507,E,Major,164.762,0.402,0.0121,0.21,0.86,7.65e-05,0.142,-2.187,0.0738,Blues
3431,The Doobie Brothers,Long Train Runnin',69.0,207.267,G,Minor,117.399,0.843,0.0916,0.575,0.912,0.00211,0.0562,-7.275,0.0393,Blues
