"","Name","State","Bank","BankState","NAICS","ApprovalFY","Term","NoEmp","NewExist","CreateJob","RetainedJob","UrbanRural","RevLineCr","DisbursementGross","BalanceGross","MIS_Status","GrAppv","SBA_Appv"
"2248","XPL, Inc.","OH","JPMORGAN CHASE BANK NATL ASSOC","IL",812990,"2010",84,2,2,3,5,1,"N","$47,600.00 ","$0.00 ","P I F","$47,600.00 ","$23,800.00 "
"2249","SPECIAL EVENT CONTRACTORS LLC","CA","SBA - EDF ENFORCEMENT ACTION","CO",236210,"2010",240,15,1,5,0,1,"N","$434,000.00 ","$0.00 ","P I F","$434,000.00 ","$434,000.00 "
"2250","KAEMARK SALON FURNISHINGS","TX","COMPASS BANK","AL",339999,"2000",210,47,1,0,47,1,"0","$880,000.00 ","$0.00 ","P I F","$880,000.00 ","$660,000.00 "
"2251","DIMEX FREIGHT SYSTEMS INC","CA","CALIFORNIA BANK & TRUST","CA",0,"2000",83,8,1,0,8,1,"Y","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$50,000.00 "
"2252","THE MYSTIQUE EDGE","SD","GREAT WESTERN BANK","SD",812112,"2000",63,10,2,0,0,1,"0","$43,000.00 ","$0.00 ","P I F","$43,000.00 ","$34,400.00 "
"2253","CUSTOM DESK AND HARDWOOD VISUA","MN","WELLS FARGO BANK NATL ASSOC","SD",337211,"2000",2,33,1,8,33,1,"Y","$248,651.00 ","$0.00 ","CHGOFF","$150,000.00 ","$75,000.00 "
"2254","FAIRCHILD ENTERPRISES INC","NJ","PNC BANK, NATIONAL ASSOCIATION","DE",811121,"2000",243,12,1,0,12,1,"0","$800,000.00 ","$0.00 ","P I F","$800,000.00 ","$452,048.00 "
"2255","CASTLE CREEK CANDLES","UT","ZIONS FIRST NATIONAL BANK","UT",0,"2000",24,3,1,0,3,1,"0","$10,000.00 ","$0.00 ","P I F","$10,000.00 ","$5,000.00 "
"2256","DING'S DRIVE-IN","IA","AMERICAN STATE BANK","IA",722211,"2010",210,1,2,7,1,2,"N","$59,500.00 ","$0.00 ","CHGOFF","$59,500.00 ","$53,550.00 "
"2257","A Better Brew, LLC","MT","YELLOWSTONE BANK","MT",722213,"2010",36,0,2,2,0,2,"N","$24,000.00 ","$0.00 ","P I F","$24,000.00 ","$21,600.00 "
"2258","SHARP COMMUNICATION SERVICES I","MD","BRANCH BK. & TR CO","MD",0,"2000",60,28,1,0,28,1,"0","$130,000.00 ","$0.00 ","P I F","$130,000.00 ","$97,500.00 "
"2259","Mezzanotte Ristorante","TX","COMPASS BANK","AL",722211,"2010",60,10,1,1,10,1,"N","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$25,000.00 "
"2260","Bentley Bros., Inc.","NY","FIRST NIAGARA BANK NATL ASSOC","NY",424910,"2010",84,7,1,2,7,2,"Y","$163,959.00 ","$0.00 ","P I F","$100,000.00 ","$50,000.00 "
"2261","G.C. CHAPPEL, INC.","ID","ZIONS FIRST NATIONAL BANK","UT",445110,"2010",84,11,1,0,11,1,"Y","$20,000.00 ","$0.00 ","P I F","$20,000.00 ","$10,000.00 "
"2262","INSTA-PRINT INC AND ROADRUNNER","MD","GE CAP. SMALL BUS. FINAN CORP","TX",323110,"2000",240,30,1,0,30,1,"0","$767,700.00 ","$0.00 ","P I F","$767,700.00 ","$575,775.00 "
"2263","COMMUNITY MEDICAL CORPORATION","CA","U.S. BANK NATIONAL ASSOCIATION","OH",0,"2000",300,4,1,0,4,1,"0","$477,000.00 ","$0.00 ","P I F","$477,000.00 ","$357,750.00 "
"2264","CLEARLY WIRELESS INC A CALIFOR","CA","BANK OF AMERICA NATL ASSOC","NC",513322,"2000",84,24,1,11,24,1,"0","$62,535.00 ","$0.00 ","P I F","$72,000.00 ","$54,000.00 "
"2265","Jolivette Hauling, Inc (LOC)","WI","CITIZENS ST. BK OF LA CROSSE","WI",812990,"2010",60,5,1,0,5,2,"Y","$216,990.00 ","$0.00 ","P I F","$70,000.00 ","$35,000.00 "
"2266","WINNER'S NORTH STAR","WI","PARK BANK","WI",722410,"2000",300,4,1,0,0,1,"0","$110,700.00 ","$0.00 ","P I F","$110,700.00 ","$83,025.00 "
"2267","THE TOOL SERVICE CENTER","WA","AMERICANWEST BANK","WA",0,"2000",60,3,2,0,0,1,"0","$38,000.00 ","$0.00 ","P I F","$38,000.00 ","$30,400.00 "
"2268","Butler Funeral Home & Crematio","IL","SOMERCOR 504, INC.","IL",812210,"2010",240,27,1,9,0,1,"N","$348,000.00 ","$0.00 ","P I F","$348,000.00 ","$348,000.00 "
"2269","GRAND SHARKS","NC","COMERICA BANK","TX",722110,"2000",300,35,1,0,35,1,"0","$436,000.00 ","$0.00 ","P I F","$436,000.00 ","$327,000.00 "
"2270","FIESTA PRODUCTS CORPORATION","CA","WELLS FARGO BANK NATL ASSOC","SD",452110,"1990",84,24,1,0,0,0,"N","$150,000.00 ","$0.00 ","P I F","$150,000.00 ","$135,000.00 "
"2271","ADAMS COURT CONVENIENCE STORE,","MI","UNITED BANK OF MICHIGAN","MI",0,"2000",120,4,2,0,0,2,"0","$125,000.00 ","$0.00 ","P I F","$125,000.00 ","$93,750.00 "
"2272","WORLDWIDE HARDWOODS, LLC","OH","FIFTH THIRD BANK","OH",421310,"2000",12,2,1,0,0,1,"Y","$250,000.00 ","$0.00 ","P I F","$250,000.00 ","$225,000.00 "
"2273","BIG O TIRES","IN","WELLS FARGO BANK NATL ASSOC","SD",811111,"2000",206,10,2,8,2,1,"0","$942,500.00 ","$0.00 ","CHGOFF","$952,500.00 ","$714,375.00 "
"2274","Bock and Hutchinson, P.L.L.C.","WA","KITSAP BANK","WA",621210,"2010",120,12,1,6,12,1,"N","$450,000.00 ","$0.00 ","P I F","$450,000.00 ","$405,000.00 "
"2275","KINGS CROSSING GARAGE","VA","FIRST BANK","VA",811111,"2000",120,2,1,0,0,2,"0","$36,000.00 ","$0.00 ","P I F","$36,000.00 ","$28,800.00 "
"2276","BESS & EVIE'S, LLC","TX","WELLS FARGO BANK NATL ASSOC","SD",448140,"2010",120,1,2,0,1,1,"N","$105,000.00 ","$0.00 ","P I F","$105,000.00 ","$94,500.00 "
"2277","BAMBUZA VIETNAM BISTRO","WA","HANA SMALL BUS. LENDING INC.","CA",722110,"2010",120,8,1,0,8,1,"N","$137,000.00 ","$0.00 ","P I F","$150,000.00 ","$135,000.00 "
"2278","The Core Electric Group LLC","CO","JPMORGAN CHASE BANK NATL ASSOC","IL",238210,"2010",84,7,1,2,9,1,"Y","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$25,000.00 "
"2279","NORTH OAK GROCERY","TX","JPMORGAN CHASE BANK NATL ASSOC","NV",0,"2000",120,5,1,1,2,1,"0","$240,000.00 ","$0.00 ","P I F","$240,000.00 ","$180,000.00 "
"2280","ELITE GYMNASTICS,LLC","CA","BANK OF THE WEST","UT",0,"2000",120,6,2,0,0,1,"N","$72,000.00 ","$0.00 ","P I F","$72,000.00 ","$57,600.00 "
"2281","MB SCHOEN & ASSOCIATES INC","CT","CITIBANK, N.A.","CT",541511,"2000",60,3,1,0,3,1,"Y","$25,000.00 ","$0.00 ","P I F","$25,000.00 ","$12,500.00 "
"2282","ASAP COMMUNICATIONS, INC.","TX","CAPITAL CERT. DEVEL CORP","TX",0,"2000",120,11,2,11,0,1,"N","$260,000.00 ","$0.00 ","P I F","$260,000.00 ","$260,000.00 "
"2283","G & G PLUMBING","CA","WELLS FARGO BANK NATL ASSOC","SD",235110,"1990",300,3,1,0,0,0,"N","$362,000.00 ","$0.00 ","P I F","$362,000.00 ","$289,600.00 "
"2284","Z & Z SEAL COATING, INC.","MT","YELLOWSTONE BANK","MT",324121,"2010",36,7,1,0,7,1,"N","$33,500.00 ","$0.00 ","P I F","$33,500.00 ","$28,475.00 "
"2285","LEATHER GALLERY INC","OH","JPMORGAN CHASE BANK NATL ASSOC","IL",448320,"2000",60,15,1,4,15,1,"0","$76,100.00 ","$0.00 ","P I F","$76,100.00 ","$38,050.00 "
"2286","UPSTATE BUILDING SPECIALTIES","NY","BANK OF AMERICA NATL ASSOC","RI",0,"2000",48,4,1,0,4,1,"Y","$315,159.00 ","$0.00 ","P I F","$100,000.00 ","$50,000.00 "
"2287","FOOD SERVICE SOLUTIONS INC","PA","FIRST COMMONWEALTH BANK","PA",541511,"2000",6,8,1,2,8,1,"0","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$25,000.00 "
"2288","Charlson Enterprises, Inc.","MN","BANKWEST","MN",442210,"2010",49,5,1,0,5,1,"N","$35,000.00 ","$0.00 ","CHGOFF","$35,000.00 ","$35,000.00 "
"2289","ABC SEDANS & LIMOUSINES","CA","WELLS FARGO BANK NATL ASSOC","SD",0,"2000",120,25,1,0,25,1,"0","$409,500.00 ","$0.00 ","P I F","$409,500.00 ","$307,125.00 "
"2290","SPECIALIZED ENTERPRISES INC.","IN","CITIZENS BANK NATL ASSOC","RI",484121,"2010",60,13,1,5,18,1,"Y","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$25,000.00 "
"2291","M & Y SCREENPRINT","WI","ASSOCIATED BANK NATL ASSOC","WI",0,"2000",84,2,1,0,0,2,"0","$43,300.00 ","$0.00 ","P I F","$43,300.00 ","$34,640.00 "
"2292","GREEN EGGS & HAMMOCK, L.L.C.","TX","COMPASS BANK","TX",453998,"2000",64,4,1,0,0,1,"0","$60,000.00 ","$0.00 ","P I F","$60,000.00 ","$48,000.00 "
"2293","GLAMOUR NAILS","VA","BANK OF AMERICA NATL ASSOC","NC",0,"2000",63,14,1,6,14,1,"0","$170,000.00 ","$0.00 ","P I F","$170,000.00 ","$127,500.00 "
"2294","QUIZNOS SUBS","TX","WELLS FARGO BANK NATL ASSOC","SD",0,"2000",120,2,2,10,2,1,"0","$160,800.00 ","$0.00 ","P I F","$160,800.00 ","$120,600.00 "
"2295","ASPIRE TRADING INC","NY","BANK OF AMERICA NATL ASSOC","RI",422210,"2000",48,1,1,1,2,1,"Y","$453,501.00 ","$0.00 ","P I F","$100,000.00 ","$50,000.00 "
"2296","THE RED ELK","TX","STATE NATIONAL BANK","TX",0,"2000",60,4,1,0,0,1,"0","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$40,000.00 "
"2297","OLE FURNITURE, INC.","CA","SOUTH CNTY BANK NATL ASSOC","CA",442110,"2010",300,2,1,3,2,1,"N","$780,000.00 ","$0.00 ","P I F","$780,000.00 ","$702,000.00 "
"2298","MID-WEST BULK FOOD DISTRIBUTOR","MN","ASSOCIATED BANK NATL ASSOC","MN",422450,"2000",19,3,1,0,3,1,"0","$78,000.00 ","$0.00 ","CHGOFF","$78,000.00 ","$62,400.00 "
"2299","BROCKTON LEATHER COMPANY","TX","WASHINGTON FEDERAL NATL ASSOC","NM",422990,"2000",12,5,1,0,0,1,"Y","$250,000.00 ","$0.00 ","P I F","$250,000.00 ","$187,500.00 "
"2300","AMERICAN CENTRAL ALARM","CA","CDC SMALL BUS. FINAN CORP","CA",561621,"2000",240,10,1,5,0,1,"N","$117,000.00 ","$0.00 ","P I F","$117,000.00 ","$117,000.00 "
"2301","DAIRY QUEEN","SD","FIRST INTERSTATE BANK","SD",0,"1990",180,6,1,0,0,0,"N","$250,000.00 ","$0.00 ","P I F","$250,000.00 ","$212,500.00 "
"2302","THE MEADOWS BED & BISCUIT","NC","WELLS FARGO BANK NATL ASSOC","SD",541940,"2000",84,1,1,0,0,1,"N","$60,000.00 ","$0.00 ","P I F","$60,000.00 ","$48,000.00 "
"2303","SP Engineers Ltd.","IL","JPMORGAN CHASE BANK NATL ASSOC","IL",541330,"2010",84,3,1,0,3,1,"Y","$10,150.00 ","$0.00 ","P I F","$10,000.00 ","$5,000.00 "
"2304","INGLEWOOD TICKETS","CA","COMERICA BANK","TX",0,"2000",120,3,1,0,3,1,"0","$92,100.00 ","$0.00 ","P I F","$92,100.00 ","$73,680.00 "
"2305","EVERETT COMPANY","ID","WELLS FARGO BANK NATL ASSOC","CA",0,"1990",53,9,1,0,0,0,"N","$110,000.00 ","$0.00 ","CHGOFF","$110,000.00 ","$99,000.00 "
"2306","In Your Shoes Marketing LLC","WI","JPMORGAN CHASE BANK NATL ASSOC","IL",541810,"2010",84,2,2,0,2,1,"Y","$36,850.00 ","$0.00 ","P I F","$25,000.00 ","$12,500.00 "
"2307","HEIRLOOM DESIGNS LLC","NY","BANK OF AMERICA NATL ASSOC","RI",233210,"2000",48,11,1,0,11,1,"T","$269,291.00 ","$0.00 ","P I F","$90,300.00 ","$45,150.00 "
"2308","SANCHEZ ENTERPRISES","RI","CITIZENS BANK NATL ASSOC","RI",445110,"2000",12,12,1,2,12,1,"T","$183,635.00 ","$0.00 ","P I F","$100,000.00 ","$50,000.00 "
"2309","Bonavista Technologies, Inc.","OK","ONB BANK AND TRUST COMPANY","OK",0,"2000",12,5,1,0,0,1,"T","$340,000.00 ","$0.00 ","P I F","$340,000.00 ","$306,000.00 "
"2310","G To Z Sod, Inc.","FL","WELLS FARGO BANK NATL ASSOC","SD",561730,"2010",300,14,1,16,14,1,"N","$500,000.00 ","$0.00 ","P I F","$500,000.00 ","$450,000.00 "
"2311","ANTHONY REO CONSTRUCTION COMPA","RI","BANK OF AMERICA NATL ASSOC","RI",233210,"2000",48,1,1,0,1,1,"Y","$71,781.00 ","$0.00 ","P I F","$50,000.00 ","$25,000.00 "
"2312","HUNTINGTON CHEVRON","CA","WILSHIRE BANK","CA",447190,"2000",300,6,1,0,6,1,"0","$850,000.00 ","$0.00 ","P I F","$850,000.00 ","$637,500.00 "
"2313","Black Knight Security and Inve","MT","TREASURE STATE BANK","MT",561612,"2010",18,4,1,4,0,1,"Y","$26,526.00 ","$0.00 ","P I F","$20,000.00 ","$10,000.00 "
"2314","Tender Care Home Health","CA","EAST WEST BANK","CA",621610,"2010",300,70,1,10,80,1,"N","$1,170,000.00 ","$0.00 ","P I F","$1,170,000.00 ","$1,053,000.00 "
"2315","PASTA FRESH","CA","INNOVATIVE BANK","CA",0,"1990",120,3,1,0,0,0,"N","$35,000.00 ","$0.00 ","P I F","$35,000.00 ","$31,500.00 "
"2316","GOLDEN PANDA","CO","PREMIER BANK","CO",0,"2000",252,1,2,4,0,1,"0","$355,500.00 ","$0.00 ","P I F","$355,500.00 ","$266,625.00 "
"2317","Environmental Control, Inc.","WI","WAUKESHA STATE BANK","WI",541330,"2010",84,7,1,0,7,1,"Y","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$25,000.00 "
"2318","Monkey Joe's","PA","FULTON BANK NATL ASSOC","PA",713120,"2010",96,2,2,6,0,1,"N","$200,000.00 ","$0.00 ","P I F","$200,000.00 ","$180,000.00 "
"2319","TOP CLEANERS","IL","WELLS FARGO BANK NATL ASSOC","MN",812320,"2000",120,2,2,0,2,1,"0","$200,000.00 ","$0.00 ","P I F","$200,000.00 ","$150,000.00 "
"2320","DENTEC DENTAL LAB","UT","ZIONS FIRST NATIONAL BANK","UT",339116,"2000",12,2,1,0,2,1,"0","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$25,000.00 "
"2321","Ararat Communications","CA","CALIFORNIA CU","CA",443112,"2010",84,8,1,2,10,1,"N","$75,000.00 ","$0.00 ","P I F","$75,000.00 ","$67,500.00 "
"2322","CONCORD CHIROPRACTIC","OH","PNC BANK, NATIONAL ASSOCIATION","OH",621310,"2001",24,5,1,1,4,1,"Y","$25,000.00 ","$0.00 ","P I F","$25,000.00 ","$12,500.00 "
"2323","HILLCREST MOTORS INC","WI","FIRST BANK OF BALDWIN","WI",811111,"2010",78,3,1,0,3,2,"N","$35,000.00 ","$0.00 ","P I F","$35,000.00 ","$35,000.00 "
"2324","BENEFOOT INC","NY","BANK OF AMERICA NATL ASSOC","RI",339113,"2001",48,80,1,12,92,1,"Y","$124,077.00 ","$0.00 ","P I F","$100,000.00 ","$50,000.00 "
"2325","SUPER D DISCOUNT DRUGS","MS","PRIORITYONE BANK","MS",446110,"1990",120,1,1,0,0,0,"N","$250,000.00 ","$0.00 ","P I F","$250,000.00 ","$212,500.00 "
"2326","THE PARTY WORKS","IL","BMO HARRIS BK NATL ASSOC","IL",453220,"2001",84,4,1,0,0,1,"0","$53,200.00 ","$0.00 ","P I F","$53,200.00 ","$42,560.00 "
"2327","J B MULLIGAN PAVING & CONCRETE","NY","MANUFACTURERS & TRADERS TR CO","NY",235710,"2001",60,35,2,0,35,1,"0","$51,000.00 ","$0.00 ","P I F","$51,000.00 ","$25,500.00 "
"2328","BADGER WATER, LLC","WI","NICOLET NATIONAL BANK","WI",312112,"2001",60,9,1,0,0,2,"0","$75,000.00 ","$0.00 ","P I F","$75,000.00 ","$60,000.00 "
"2329","Applied Controls Equipment Co.","NE","HERITAGE BANK","NE",0,"1990",60,3,1,0,0,0,"N","$15,000.00 ","$0.00 ","P I F","$15,000.00 ","$13,500.00 "
"2330","SNAPPY STOP INTERNATIONAL INC","MN","WELLS FARGO BANK NATL ASSOC","SD",722211,"2001",123,10,1,0,10,1,"0","$400,000.00 ","$0.00 ","P I F","$400,000.00 ","$300,000.00 "
"2331","BOOKENDS CAFE","MA","ENTERPRISE BK & TR CO","MA",722110,"2001",60,7,2,0,0,1,"N","$35,000.00 ","$0.00 ","P I F","$35,000.00 ","$28,000.00 "
"2332","WASECA INNS, INC.","MN","ROUNDBANK","MN",0,"1990",240,30,1,0,0,0,"N","$1,000,000.00 ","$0.00 ","P I F","$1,000,000.00 ","$750,000.00 "
"2333","OPTENBERG & ASSOCIATES LTD","TX","WELLS FARGO BANK NATL ASSOC","SD",541511,"2001",34,2,2,5,2,1,"T","$150,000.00 ","$0.00 ","P I F","$150,000.00 ","$75,000.00 "
"2334","INFINITY CONSTRUCTION SERVICES","RI","TEXTRON BUSINESS CREDIT, INC.","RI",234990,"2001",55,50,1,0,50,1,"0","$500,000.00 ","$0.00 ","CHGOFF","$1,150,000.00 ","$862,500.00 "
"2335","MICHAEL O HITT DBA MIKE HITT B","MO","HOMETOWN BANK NATL ASSOC","MO",238910,"2010",35,1,1,0,1,2,"N","$35,000.00 ","$0.00 ","CHGOFF","$35,000.00 ","$35,000.00 "
"2336","SYNERGY MKTING GRP INC","MA","BANK OF AMERICA NATL ASSOC","RI",0,"1990",72,3,2,0,0,0,"N","$79,326.00 ","$0.00 ","P I F","$120,000.00 ","$108,000.00 "
"2337","Christopher Fudge","MN","UNITED COMMUNITY BANK","MN",443112,"2010",240,6,2,2,2,1,"N","$150,000.00 ","$0.00 ","P I F","$150,000.00 ","$135,000.00 "
"2338","Stone Creations Granite and Ma","NJ","MAGYAR BANK","NJ",327991,"2010",84,4,1,0,4,1,"N","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$90,000.00 "
"2339","ROSAS SERVICE CENTER, INC.","CA","CATHAY BANK","CA",0,"1990",34,7,2,0,0,0,"N","$80,000.00 ","$0.00 ","P I F","$80,000.00 ","$72,000.00 "
"2340","LEE ENTERPRISES","VA","FIRST BANK","VA",812310,"2001",300,1,1,0,0,2,"0","$110,000.00 ","$0.00 ","P I F","$110,000.00 ","$82,500.00 "
"2341","Beds By Design Inc.","ND","ALERUS FINANCIAL NATL ASSOC","ND",442110,"2010",120,10,1,3,10,1,"N","$225,000.00 ","$0.00 ","P I F","$225,000.00 ","$112,500.00 "
"2342","FRUITVALE AUTOMOTIVE SERVICES","CA","MISSION BANK","CA",811111,"2001",60,9,1,0,0,1,"N","$350,000.00 ","$0.00 ","P I F","$350,000.00 ","$262,500.00 "
"2343","VICNRG, LLC","TX","REGIONS BANK","AL",424720,"2010",12,8,1,2,0,1,"N","$498,265.00 ","$0.00 ","P I F","$500,000.00 ","$450,000.00 "
"2344","Dylan C. Prince","MA","ROCKLAND TRUST COMPANY","MA",561730,"2010",60,1,2,1,2,1,"N","$10,000.00 ","$0.00 ","P I F","$10,000.00 ","$5,000.00 "
"2345","DIRECT DIAMOND","OK","BOKF, NATIONAL ASSOCIATION","OK",448310,"2001",56,1,1,0,1,1,"Y","$55,000.00 ","$0.00 ","P I F","$55,000.00 ","$27,500.00 "
"2346","THE BIG ""B"" SPIRITS - THE CONV","CA","BANK OF AMERICA NATL ASSOC","NC",445299,"2001",84,5,2,0,5,1,"0","$59,500.00 ","$0.00 ","P I F","$59,500.00 ","$29,750.00 "
"2347","JARED C KLEINE DDS, ETAL","VA","WELLS FARGO BANK NATL ASSOC","NC",621210,"2001",180,6,2,1,6,1,"0","$136,000.00 ","$0.00 ","P I F","$136,000.00 ","$68,000.00 "
"2348","ACCELERATED INDEXING SYSTEMS","UT","BANK OF THE WEST","UT",0,"1990",121,8,1,0,0,0,"N","$110,000.00 ","$0.00 ","P I F","$110,000.00 ","$99,000.00 "
"2349","OBER RESTAURANTS","IL","HERITAGE BK OF CENT. ILLINOIS","IL",722211,"2010",84,10,1,10,10,1,"N","$275,000.00 ","$0.00 ","P I F","$275,000.00 ","$247,500.00 "
"2350","KIMCO, INC.","SD","FIRST PREMIER BANK","SD",0,"1990",9,6,1,0,0,0,"N","$203,825.00 ","$0.00 ","P I F","$203,825.00 ","$173,251.00 "
"2351","OWEN'S GLASS LLC","MO","COMMERCE BANK","MO",235920,"2001",2,1,2,2,1,1,"0","$13,100.00 ","$0.00 ","P I F","$13,100.00 ","$6,550.00 "
"2352","Care Dental of Boynton Beach,","FL","KEYBANK NATIONAL ASSOCIATION","OH",621210,"2010",126,7,1,0,7,1,"N","$1,160,500.00 ","$0.00 ","P I F","$1,160,500.00 ","$1,044,450.00 "
"2353","RO-LAB AMERICAN RUBBER CO.,INC","CA","BANK OF THE WEST","CA",326291,"2001",108,60,1,0,0,1,"N","$800,000.00 ","$0.00 ","P I F","$800,000.00 ","$600,000.00 "
"2354","BRATT DECOR, INC.","MD","THE COLUMBIA BANK","MD",421210,"2001",30,4,1,0,0,1,"N","$85,000.00 ","$0.00 ","P I F","$85,000.00 ","$68,000.00 "
"2355","GARLOCK COLLISION REPAIR","CA","CEN CAL BUSINESS FINANCE GROUP","CA",811121,"2001",240,4,1,4,0,1,"N","$111,000.00 ","$0.00 ","P I F","$111,000.00 ","$111,000.00 "
"2356","LAURA'S LEAN BEEF","KY","BRANCH BK. & TR CO","KY",0,"1990",84,8,1,0,0,0,"N","$148,820.00 ","$0.00 ","P I F","$150,000.00 ","$135,000.00 "
"2357","SPECIALTY ENTERPRISES INC.","IA","WEST BANK","IA",0,"1990",84,6,1,0,0,0,"N","$98,000.00 ","$0.00 ","P I F","$98,000.00 ","$88,200.00 "
"2358","BAJA GRILL BY MEXICO CONECCION","CA","COMERICA BANK","TX",337124,"2001",240,3,1,17,20,1,"0","$554,800.00 ","$0.00 ","P I F","$554,800.00 ","$416,100.00 "
"2359","SIGNET HARDWARE INC","CA","CITIZENS BUSINESS BANK","CA",444130,"1990",300,10,1,0,0,0,"N","$240,000.00 ","$0.00 ","P I F","$240,000.00 ","$204,000.00 "
"2360","WHITE LOTUS INVESTMENTS LLC","NJ","SUPERIOR FINANCIAL GROUP, LLC","CA",611691,"2010",120,3,2,3,3,1,"N","$10,000.00 ","$0.00 ","P I F","$10,000.00 ","$9,000.00 "
"2361","FOSSIL BUTTE MOTEL","WY","ZIONS FIRST NATIONAL BANK","UT",721110,"2001",240,2,1,0,0,2,"N","$135,000.00 ","$0.00 ","P I F","$135,000.00 ","$101,250.00 "
"2362","GILES LOGGING","NY","BANK OF AMERICA NATL ASSOC","RI",113310,"2001",48,1,1,0,1,1,"Y","$30,553.00 ","$0.00 ","P I F","$15,400.00 ","$7,700.00 "
"2363","Taylor Rental Center","PA","PENN LIBERTY BANK","PA",532310,"2010",12,13,1,1,14,1,"Y","$235,000.00 ","$0.00 ","P I F","$150,000.00 ","$75,000.00 "
"2364","WELDRITE, INC.","MO","THE CALLAWAY BANK","MO",332312,"2001",84,5,2,0,0,1,"0","$83,000.00 ","$0.00 ","P I F","$83,000.00 ","$66,400.00 "
"2365","DEE DEE'S BAR AND GRILL INC","CA","U.S. BANK NATIONAL ASSOCIATION","OH",722110,"2010",17,8,2,2,10,1,"N","$25,000.00 ","$0.00 ","P I F","$25,000.00 ","$22,500.00 "
"2366","Manhattan Dental Health PLLC","NY","JPMORGAN CHASE BANK NATL ASSOC","IL",621210,"2010",84,5,1,2,7,1,"N","$100,000.00 ","$0.00 ","P I F","$100,300.00 ","$50,150.00 "
"2367","DENNIS C. DETOMASI, D.D.S.","CA","WELLS FARGO BANK NATL ASSOC","SD",621210,"1990",288,8,1,0,0,0,"N","$350,000.00 ","$0.00 ","P I F","$350,000.00 ","$280,000.00 "
"2368","ROKMAN CHICAGO, INC","IL","BBCN BANK","IL",423990,"2010",39,5,1,0,5,1,"N","$34,000.00 ","$0.00 ","CHGOFF","$34,000.00 ","$34,000.00 "
"2369","MARIO'S AURORA INN, LLC","OH","CASCADE CAPITAL CORPORATION","OH",721110,"2001",240,101,1,22,0,1,"N","$750,000.00 ","$0.00 ","P I F","$750,000.00 ","$750,000.00 "
"2370","INTEGRA TECH CORP & BRC PARTNE","MA","MASSACHUSETTS BUSINESS","MA",0,"1990",84,150,1,0,0,0,"N","$300,000.00 ","$0.00 ","P I F","$300,000.00 ","$240,000.00 "
"2371","RISE & RUN INC","NV","U.S. BANK NATIONAL ASSOCIATION","OH",235510,"2001",300,14,1,2,12,1,"0","$302,000.00 ","$0.00 ","P I F","$302,000.00 ","$226,500.00 "
"2372","TLD Holdings LLC","AZ","SUPERIOR FINANCIAL GROUP, LLC","CA",332323,"2010",101,146,1,2,146,1,"N","$20,000.00 ","$0.00 ","CHGOFF","$20,000.00 ","$18,000.00 "
"2373","ALEX DOMINGUEZ & ASSOCIATES IN","FL","BANK OF AMERICA NATL ASSOC","NC",621330,"2001",84,2,1,2,2,1,"Y","$25,000.00 ","$0.00 ","P I F","$25,000.00 ","$12,500.00 "
"2374","DRC Realty, L.L.C.","MI","COMMUNITY SOUTH BANK","TN",332116,"2010",300,23,1,0,23,1,"N","$1,645,500.00 ","$0.00 ","P I F","$1,718,000.00 ","$1,544,249.00 "
"2375","LEISURE TIME PRODUCTS,INC.","MN","TCF NATIONAL BANK","SD",451110,"2001",60,2,1,0,0,1,"0","$94,875.00 ","$0.00 ","P I F","$150,000.00 ","$112,500.00 "
"2376","GRAPHIC IMPRESSIONS INC","SC","GE CAP. SMALL BUS. FINAN CORP","TX",323110,"2001",28,2,1,1,2,1,"0","$167,000.00 ","$0.00 ","P I F","$167,000.00 ","$125,250.00 "
"2377","ELECTRONIC MANUFACTURING CO.","NJ","PNC BANK, NATIONAL ASSOCIATION","NJ",334411,"1990",84,26,1,0,0,0,"N","$500,000.00 ","$0.00 ","P I F","$500,000.00 ","$400,000.00 "
"2378","ICE COLD CONSTRUCTION, INC","MN","U.S. BANK NATIONAL ASSOCIATION","OH",236118,"2010",60,1,1,0,1,1,"Y","$56,891.00 ","$0.00 ","CHGOFF","$25,000.00 ","$12,500.00 "
"2379","LINCOLN'S SILVER $ BAR & GIFT","MT","WELLS FARGO BANK NATL ASSOC","MT",453220,"1990",120,75,1,0,0,0,"N","$500,000.00 ","$0.00 ","P I F","$500,000.00 ","$425,000.00 "
"2380","DAZZIES CAR WASH&DETAIL CENTER","CO","BUSINESS LOAN CENTER, LLC","SC",811192,"2001",264,1,2,17,1,1,"0","$920,000.00 ","$0.00 ","P I F","$920,000.00 ","$690,000.00 "
"2381","GRAND & 3RD STREET 76","CA","COMERICA BANK","TX",447110,"2001",300,9,1,4,9,1,"0","$458,000.00 ","$0.00 ","P I F","$458,000.00 ","$343,500.00 "
"2382","MATTRESS ADVANTAGE","NY","JPMORGAN CHASE BANK NATL ASSOC","IL",337910,"2001",60,3,2,5,3,1,"0","$88,000.00 ","$0.00 ","P I F","$88,000.00 ","$44,000.00 "
